route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
35,S.500,7724195,0,3501,352844,
35,S.500,7724194,0,3503,352844,
35,S.500,7724193,0,3502,352844,
35,S.500,7724192,0,3504,352844,
35,S.500,7724191,0,3505,352844,
35,S.500,7724190,0,3501,352844,
35,S.500,7724189,0,3503,352844,
35,S.500,7724188,0,3502,352844,
35,S.500,7724187,0,3504,352844,
35,S.500,7724186,0,3505,352844,
35,S.500,7724185,0,3501,352844,
35,S.500,7724184,0,3503,352844,
35,S.500,7724183,0,3502,352844,
35,S.500,7724182,0,3504,352844,
35,S.500,7724181,0,3505,352844,
35,S.500,7724180,0,3501,352844,
35,S.500,7724179,0,3503,352844,
35,S.500,7724178,0,3502,352844,
35,S.500,7724177,0,3504,352844,
35,S.500,7724176,0,3501,352846,
35,S.500,7724175,0,3502,352845,
33,S.500,7723682,0,3307,352831,
33,S.500,7723681,0,3310,352831,
33,S.500,7723680,0,3334,352831,
33,S.500,7723679,0,3335,352831,
33,S.500,7723678,0,3303,352831,
33,S.500,7723677,0,3308,352831,
33,S.500,7723676,0,3304,352831,
33,S.500,7723675,0,3306,352831,
33,S.500,7723674,0,3301,352831,
33,S.500,7723673,0,3305,352831,
33,S.500,7723672,0,3302,352831,
33,S.500,7723671,0,3307,352831,
33,S.500,7723670,0,3334,352831,
15,S.500,7721714,1,1534,352736,
15,S.500,7721713,1,1503,352729,
15,S.500,7721712,1,1535,352734,
15,S.500,7721711,1,1502,352735,
15,S.500,7721710,1,1534,352734,
15,S.500,7721709,1,1541,352731,
15,S.500,7721708,1,1503,352734,
15,S.500,7721707,1,1535,352731,
15,S.500,7721706,1,1502,352734,
15,S.500,7721705,1,1534,352731,
15,S.500,7721704,1,1541,352734,
15,S.500,7721703,1,1505,352731,
15,S.500,7721702,1,1503,352735,
15,S.500,7721701,1,1540,352734,
15,S.500,7721700,1,1535,352731,
15,S.500,7721699,1,1504,352735,
15,S.500,7721698,1,1539,352735,
15,S.500,7721697,1,1537,352734,
15,S.500,7721696,1,1502,352731,
15,S.500,7721695,1,1536,352735,
15,S.500,7721694,1,1534,352735,
15,S.500,7721693,1,1501,352734,
15,S.500,7721692,1,1541,352731,
15,S.500,7721691,1,1538,352735,
15,S.500,7721690,1,1505,352735,
15,S.500,7721689,1,1503,352734,
15,S.500,7721688,1,1540,352731,
15,S.500,7721687,1,1504,352735,
15,S.500,7721686,1,1535,352735,
15,S.500,7721685,1,1539,352734,
15,S.500,7721684,1,1537,352731,
15,S.500,7721683,1,1536,352735,
15,S.500,7721682,1,1502,352735,
15,S.500,7721681,1,1534,352734,
15,S.500,7721680,1,1501,352731,
15,S.500,7721679,1,1538,352735,
15,S.500,7721678,1,1505,352735,
15,S.500,7721677,1,1503,352726,
15,S.500,7721676,1,1504,352735,
15,S.500,7721675,1,1540,352731,
15,S.500,7721674,1,1535,352736,
15,S.500,7721673,1,1539,352726,
15,S.500,7721672,1,1536,352736,
15,S.500,7721671,1,1537,352731,
15,S.500,7721670,1,1502,352736,
15,S.500,7721669,1,1534,352726,
15,S.500,7721668,1,1538,352736,
15,S.500,7721667,1,1501,352731,
15,S.500,7721666,1,1535,352736,
15,S.500,7721665,1,1503,352735,
15,S.500,7721664,1,1536,352726,
15,S.500,7721663,1,1502,352731,
15,S.500,7721662,1,1934,352726,
15,S.500,7721661,1,1535,352726,
15,S.500,7721660,1,1534,352731,
15,S.500,7721659,1,1501,352731,
15,S.500,7721658,1,1502,352726,
15,S.500,7721657,1,1934,352736,
15,S.500,7721656,1,1501,352729,
9,S.500,7719973,1,942,352680,
9,S.500,7719972,1,941,352680,
9,S.500,7719971,1,936,352680,
9,S.500,7719970,1,940,352680,
9,S.500,7719969,1,437,352680,
9,S.500,7719968,1,939,352680,
9,S.500,7719967,1,935,352680,
9,S.500,7719966,1,937,352680,
9,S.500,7719965,1,936,352680,
9,S.500,7719964,1,935,352679,
8,S.500,7719500,1,806,352664,
8,S.500,7719499,1,806,352666,
8,S.500,7719498,1,805,352664,
8,S.500,7719497,1,805,352665,
8,S.500,7719496,1,803,352661,
8,S.500,7719495,1,802,352661,
8,S.500,7719494,1,806,352661,
8,S.500,7719493,1,805,352661,
8,S.500,7719492,1,803,352661,
8,S.500,7719491,1,802,352661,
8,S.500,7719490,1,806,352661,
8,S.500,7719489,1,804,352661,
8,S.500,7719488,1,805,352661,
8,S.500,7719487,1,803,352661,
8,S.500,7719486,1,801,352661,
8,S.500,7719485,1,802,352661,
8,S.500,7719484,1,809,352661,
8,S.500,7719483,1,806,352661,
8,S.500,7719482,1,804,352661,
8,S.500,7719481,1,805,352661,
8,S.500,7719480,1,803,352661,
8,S.500,7719479,1,808,352661,
8,S.500,7719478,1,801,352661,
8,S.500,7719477,1,802,352661,
8,S.500,7719476,1,809,352661,
8,S.500,7719475,1,807,352661,
8,S.500,7719474,1,806,352661,
8,S.500,7719473,1,804,352661,
8,S.500,7719472,1,803,352661,
8,S.500,7719471,1,805,352661,
8,S.500,7719470,1,808,352661,
8,S.500,7719469,1,801,352661,
8,S.500,7719468,1,802,352661,
8,S.500,7719467,1,809,352661,
8,S.500,7719466,1,807,352661,
8,S.500,7719465,1,806,352661,
8,S.500,7719464,1,804,352661,
8,S.500,7719463,1,805,352661,
8,S.500,7719462,1,803,352661,
8,S.500,7719461,1,806,352661,
8,S.500,7719460,1,808,352661,
8,S.500,7719459,1,801,352661,
8,S.500,7719458,1,802,352661,
8,S.500,7719457,1,809,352661,
8,S.500,7719456,1,807,352661,
8,S.500,7719455,1,806,352661,
8,S.500,7719454,1,804,352661,
75,S.500,7728775,0,7507,353020,
75,S.500,7728774,0,7506,353022,
75,S.500,7728773,0,7503,353022,
75,S.500,7728772,0,7508,353022,
75,S.500,7728771,0,7511,353022,
75,S.500,7728770,0,7509,353022,
75,S.500,7728769,0,7507,353022,
75,S.500,7728768,0,7506,353022,
75,S.500,7728767,0,7510,353022,
75,S.500,7728766,0,7503,353022,
75,S.500,7728765,0,7508,353022,
75,S.500,7728764,0,7505,353022,
75,S.500,7728763,0,7511,353022,
75,S.500,7728762,0,7504,353026,
75,S.500,7728761,0,7509,353026,
75,S.500,7728760,0,7501,353026,
75,S.500,7728759,0,7507,353026,
75,S.500,7728758,0,7506,353026,
75,S.500,7728757,0,7510,353026,
75,S.500,7728756,0,7514,353026,
75,S.500,7728755,0,7503,353026,
75,S.500,7728754,0,7508,353026,
75,S.500,7728753,0,7505,353026,
75,S.500,7728752,0,7513,353026,
75,S.500,7728751,0,7511,353026,
75,S.500,7728750,0,7515,353026,
75,S.500,7728749,0,7504,353026,
75,S.500,7728748,0,7502,353026,
75,S.500,7728747,0,7509,353026,
75,S.500,7728746,0,7501,353026,
75,S.500,7728745,0,7512,353026,
75,S.500,7728744,0,7507,353026,
75,S.500,7728743,0,7506,353026,
75,S.500,7728742,0,7510,353026,
75,S.500,7728741,0,7514,353026,
75,S.500,7728740,0,7503,353026,
75,S.500,7728739,0,7508,353026,
75,S.500,7728738,0,7505,353026,
75,S.500,7728737,0,7513,353026,
75,S.500,7728736,0,7511,353026,
75,S.500,7728735,0,7513,353026,
75,S.500,7728734,0,7515,353026,
75,S.500,7728733,0,7504,353026,
75,S.500,7728732,0,7502,353026,
75,S.500,7728731,0,7509,353026,
75,S.500,7728730,0,7501,353026,
75,S.500,7728729,0,7512,353026,
75,S.500,7728728,0,7507,353026,
75,S.500,7728727,0,4401,353024,
75,S.500,7728726,0,7510,353026,
75,S.500,7728725,0,7514,353026,
75,S.500,7728724,0,7503,353026,
75,S.500,7728723,0,7508,353026,
75,S.500,7728722,0,7505,353026,
75,S.500,7728721,0,7511,353026,
75,S.500,7728720,0,7504,353026,
75,S.500,7728719,0,7502,353026,
75,S.500,7728718,0,7509,353026,
75,S.500,7728717,0,7501,353026,
75,S.500,7728716,0,7507,353026,
75,S.500,7728715,0,4401,353026,
75,S.500,7728714,0,7503,353026,
75,S.500,7728713,0,7001,353026,
56,S.500,7725784,0,5470,352961,
56,S.500,7725783,0,5468,352961,
56,S.500,7725782,0,5472,352961,
56,S.500,7725781,0,5470,352961,
56,S.500,7725780,0,5468,352961,
56,S.500,7725779,0,5472,352961,
56,S.500,7725778,0,5474,352961,
56,S.500,7725777,0,5470,352961,
56,S.500,7725776,0,5471,352961,
56,S.500,7725775,0,5473,352961,
56,S.500,7725774,0,5468,352961,
56,S.500,7725773,0,5472,352961,
56,S.500,7725772,0,5469,352961,
56,S.500,7725771,0,5474,352961,
56,S.500,7725770,0,5470,352961,
56,S.500,7725769,0,5471,352961,
56,S.500,7725768,0,5473,352961,
56,S.500,7725767,0,5468,352961,
56,S.500,7725766,0,5472,352961,
56,S.500,7725765,0,5469,352961,
56,S.500,7725764,0,5474,352961,
56,S.500,7725763,0,5467,352961,
56,S.500,7725762,0,5471,352961,
56,S.500,7725761,0,5473,352961,
56,S.500,7725760,0,5468,352961,
56,S.500,7725759,0,5472,352961,
56,S.500,7725758,0,5469,352961,
56,S.500,7725757,0,5467,352961,
56,S.500,7725756,0,5468,352961,
33,S.500,7723669,0,3303,352831,
33,S.500,7723668,0,3304,352831,
33,S.500,7723667,0,3301,352831,
33,S.500,7723666,0,7511,352830,
32,S.500,7723639,1,3201,352827,
32,S.500,7723638,1,3201,352827,
32,S.500,7723637,1,3201,352827,
32,S.500,7723636,1,3201,352827,
32,S.500,7723635,1,3201,352827,
32,S.500,7723634,1,3201,352827,
32,S.500,7723633,1,3201,352827,
32,S.500,7723632,1,3201,352827,
32,S.500,7723611,0,3201,352825,
32,S.500,7723610,0,3201,352825,
32,S.500,7723609,0,3201,352825,
32,S.500,7723608,0,3201,352825,
32,S.500,7723607,0,3201,352825,
32,S.500,7723606,0,3201,352825,
32,S.500,7723605,0,3201,352825,
32,S.500,7723604,0,3201,352825,
30,S.500,7723581,1,3034,352823,
30,S.500,7723580,1,3035,352823,
30,S.500,7723579,1,3034,352823,
30,S.500,7723578,1,3035,352823,
30,S.500,7723577,1,3034,352823,
30,S.500,7723576,1,3035,352823,
30,S.500,7723575,1,3034,352823,
30,S.500,7723574,1,3035,352823,
30,S.500,7723573,1,3034,352823,
30,S.500,7723572,1,3035,352823,
30,S.500,7723571,1,3034,352823,
16,S.500,7721931,0,1603,352738,
16,S.500,7721930,0,1603,352738,
16,S.500,7721929,0,1603,352738,
16,S.500,7721928,0,1602,352738,
16,S.500,7721927,0,1603,352738,
16,S.500,7721926,0,1602,352738,
16,S.500,7721925,0,1603,352738,
16,S.500,7721924,0,1602,352738,
16,S.500,7721923,0,1603,352738,
16,S.500,7721922,0,1602,352738,
16,S.500,7721921,0,1601,352738,
16,S.500,7721920,0,1602,352738,
16,S.500,7721919,0,1601,352738,
16,S.500,7721918,0,1602,352739,
16,S.500,7721917,0,1601,352738,
16,S.500,7721916,0,1601,352738,
16,S.500,7721915,0,1601,352739,
8,S.500,7719453,1,805,352661,
8,S.500,7719452,1,803,352661,
8,S.500,7719451,1,808,352661,
8,S.500,7719450,1,801,352661,
8,S.500,7719449,1,802,352661,
8,S.500,7719448,1,807,352661,
8,S.500,7719447,1,804,352661,
8,S.500,7719446,1,805,352661,
8,S.500,7719445,1,803,352661,
8,S.500,7719444,1,801,352661,
8,S.500,7719443,1,802,352661,
8,S.500,7719442,1,804,352661,
8,S.500,7719441,1,803,352661,
8,S.500,7719440,1,801,352661,
8,S.500,7719439,1,802,352661,
62,S.500,7726794,1,6268,352977,
62,S.500,7726793,1,6267,352979,
62,S.500,7726792,1,6268,352979,
62,S.500,7726791,1,6267,352979,
62,S.500,7726790,1,6269,352979,
62,S.500,7726789,1,6268,352979,
62,S.500,7726788,1,6267,352979,
62,S.500,7726787,1,6269,352979,
62,S.500,7726786,1,6268,352979,
62,S.500,7726785,1,6267,352979,
62,S.500,7726784,1,6269,352979,
62,S.500,7726783,1,6268,352979,
62,S.500,7726782,1,6267,352979,
62,S.500,7726781,1,6269,352979,
62,S.500,7726780,1,6268,352979,
62,S.500,7726779,1,6267,352979,
62,S.500,7726778,1,6269,352979,
62,S.500,7726777,1,6268,352979,
62,S.500,7726776,1,6267,352979,
62,S.500,7726775,1,6269,352979,
62,S.500,7726774,1,6268,352979,
62,S.500,7726773,1,6267,352979,
57,S.500,7726318,1,5776,352964,
57,S.500,7726317,1,5773,352964,
57,S.500,7726316,1,5770,352964,
57,S.500,7726315,1,5776,352964,
57,S.500,7726314,1,5767,352964,
57,S.500,7726313,1,5773,352964,
57,S.500,7726312,1,5770,352964,
57,S.500,7726311,1,5769,352964,
57,S.500,7726310,1,5776,352964,
57,S.500,7726309,1,5767,352964,
57,S.500,7726308,1,5772,352964,
57,S.500,7726307,1,5773,352964,
57,S.500,7726306,1,5771,352964,
57,S.500,7726305,1,5770,352964,
57,S.500,7726304,1,5769,352964,
57,S.500,7726303,1,5776,352964,
57,S.500,7726302,1,5767,352964,
57,S.500,7726301,1,5774,352964,
57,S.500,7726300,1,5772,352964,
57,S.500,7726299,1,5777,352964,
57,S.500,7726298,1,5773,352964,
57,S.500,7726297,1,5771,352964,
57,S.500,7726296,1,5768,352964,
57,S.500,7726295,1,5770,352964,
57,S.500,7726294,1,5775,352964,
57,S.500,7726293,1,5769,352964,
57,S.500,7726292,1,5776,352964,
57,S.500,7726291,1,5767,352964,
57,S.500,7726290,1,5774,352964,
57,S.500,7726289,1,5772,352964,
57,S.500,7726288,1,5777,352964,
57,S.500,7726287,1,5773,352964,
57,S.500,7726286,1,5771,352964,
57,S.500,7726285,1,5768,352964,
57,S.500,7726284,1,5770,352964,
57,S.500,7726283,1,5775,352964,
57,S.500,7726282,1,5769,352964,
57,S.500,7726281,1,5776,352964,
57,S.500,7726280,1,5767,352964,
57,S.500,7726279,1,5774,352964,
57,S.500,7726278,1,5772,352964,
57,S.500,7726277,1,5777,352964,
57,S.500,7726276,1,5773,352964,
57,S.500,7726275,1,5771,352964,
57,S.500,7726274,1,5768,352964,
57,S.500,7726273,1,5770,352964,
57,S.500,7726272,1,5775,352964,
57,S.500,7726271,1,5769,352964,
57,S.500,7726270,1,5776,352964,
57,S.500,7726269,1,5767,352964,
57,S.500,7726268,1,5774,352964,
57,S.500,7726267,1,5772,352964,
57,S.500,7726266,1,5773,352964,
57,S.500,7726265,1,5771,352964,
57,S.500,7726264,1,5768,352964,
57,S.500,7726263,1,5770,352964,
57,S.500,7726262,1,5769,352964,
57,S.500,7726261,1,5767,352964,
57,S.500,7726260,1,5772,352964,
57,S.500,7726259,1,5771,352964,
57,S.500,7726258,1,5768,352964,
57,S.500,7726257,1,5770,352964,
57,S.500,7726256,1,5769,352964,
57,S.500,7726255,1,5767,352964,
30,S.500,7723548,0,3035,352821,
30,S.500,7723547,0,3034,352821,
30,S.500,7723546,0,3035,352821,
30,S.500,7723545,0,3034,352821,
30,S.500,7723544,0,3035,352821,
30,S.500,7723543,0,3034,352821,
30,S.500,7723542,0,3035,352821,
30,S.500,7723541,0,3034,352821,
30,S.500,7723540,0,3035,352821,
30,S.500,7723539,0,3034,352821,
30,S.500,7723538,0,3035,352821,
15,S.500,7721416,0,1501,352723,
15,S.500,7721415,0,1535,352724,
15,S.500,7721414,0,1503,352719,
15,S.500,7721413,0,1536,352724,
15,S.500,7721412,0,1540,352723,
15,S.500,7721411,0,1502,352724,
15,S.500,7721410,0,1539,352719,
15,S.500,7721409,0,1538,352724,
15,S.500,7721408,0,1537,352723,
15,S.500,7721407,0,1535,352724,
15,S.500,7721406,0,1534,352719,
15,S.500,7721405,0,1501,352723,
15,S.500,7721404,0,1536,352719,
15,S.500,7721403,0,1502,352723,
15,S.500,7721402,0,1934,352719,
15,S.500,7721401,0,1535,352719,
15,S.500,7721400,0,1534,352723,
15,S.500,7721399,0,1501,352718,
15,S.500,7721398,0,1934,352724,
8,S.500,7719240,0,806,352658,
8,S.500,7719239,0,806,352656,
8,S.500,7719238,0,805,352659,
8,S.500,7719237,0,803,352659,
8,S.500,7719236,0,802,352659,
8,S.500,7719235,0,806,352659,
8,S.500,7719234,0,805,352659,
8,S.500,7719233,0,803,352659,
8,S.500,7719232,0,802,352659,
8,S.500,7719231,0,806,352659,
8,S.500,7719230,0,804,352659,
8,S.500,7719229,0,805,352659,
8,S.500,7719228,0,803,352659,
8,S.500,7719227,0,801,352659,
8,S.500,7719226,0,802,352659,
8,S.500,7719225,0,809,352659,
8,S.500,7719224,0,806,352659,
8,S.500,7719223,0,804,352659,
8,S.500,7719222,0,805,352659,
8,S.500,7719221,0,803,352659,
8,S.500,7719220,0,808,352659,
8,S.500,7719219,0,801,352659,
8,S.500,7719218,0,802,352659,
8,S.500,7719217,0,809,352659,
8,S.500,7719216,0,807,352659,
8,S.500,7719215,0,806,352659,
8,S.500,7719214,0,804,352659,
8,S.500,7719213,0,805,352659,
8,S.500,7719212,0,803,352659,
8,S.500,7719211,0,808,352659,
8,S.500,7719210,0,801,352659,
8,S.500,7719209,0,802,352659,
8,S.500,7719208,0,809,352659,
8,S.500,7719207,0,807,352659,
8,S.500,7719206,0,806,352659,
8,S.500,7719205,0,804,352659,
8,S.500,7719204,0,805,352659,
8,S.500,7719203,0,803,352659,
8,S.500,7719202,0,808,352659,
8,S.500,7719201,0,801,352659,
8,S.500,7719200,0,802,352659,
8,S.500,7719199,0,809,352659,
8,S.500,7719198,0,807,352659,
8,S.500,7719197,0,806,352659,
8,S.500,7719196,0,804,352659,
8,S.500,7719195,0,805,352659,
8,S.500,7719194,0,803,352659,
8,S.500,7719193,0,808,352659,
8,S.500,7719192,0,801,352659,
8,S.500,7719191,0,802,352659,
8,S.500,7719190,0,807,352659,
8,S.500,7719189,0,806,352659,
8,S.500,7719188,0,804,352659,
8,S.500,7719187,0,805,352659,
8,S.500,7719186,0,803,352659,
8,S.500,7719185,0,801,352659,
8,S.500,7719184,0,802,352659,
8,S.500,7719183,0,804,352659,
8,S.500,7719182,0,803,352659,
8,S.500,7719181,0,801,352659,
8,S.500,7719180,0,802,352654,
79,S.500,7730088,1,5534,353057,
79,S.500,7730087,1,7934,353057,
79,S.500,7730086,1,7935,353057,
79,S.500,7730085,1,7934,353057,
79,S.500,7730084,1,7935,353057,
79,S.500,7730083,1,7936,353057,
79,S.500,7730082,1,7934,353057,
79,S.500,7730081,1,7935,353057,
79,S.500,7730080,1,7936,353057,
79,S.500,7730079,1,7934,353057,
79,S.500,7730078,1,7935,353057,
79,S.500,7730077,1,7936,353057,
79,S.500,7730076,1,7934,353057,
79,S.500,7730075,1,7935,353057,
79,S.500,7730074,1,7936,353057,
79,S.500,7730073,1,7934,353057,
79,S.500,7730072,1,7935,353057,
79,S.500,7730071,1,7936,353057,
79,S.500,7730070,1,7934,353057,
79,S.500,7730069,1,7935,353057,
79,S.500,7730068,1,7936,353057,
79,S.500,7730067,1,7934,353057,
79,S.500,7730066,1,7935,353057,
79,S.500,7730065,1,7934,353057,
79,S.500,7730064,1,7935,353057,
79,S.500,7730063,1,7934,353057,
77,S.500,7729626,1,7702,353042,
77,S.500,7729625,1,7701,353042,
77,S.500,7729624,1,7736,353042,
77,S.500,7729623,1,7734,353042,
77,S.500,7729622,1,7735,353042,
77,S.500,7729621,1,7703,353042,
77,S.500,7729620,1,7738,353042,
77,S.500,7729619,1,7702,353042,
77,S.500,7729618,1,7701,353042,
77,S.500,7729617,1,7737,353042,
77,S.500,7729616,1,7736,353042,
77,S.500,7729615,1,7705,353042,
77,S.500,7729614,1,7734,353042,
77,S.500,7729613,1,7735,353042,
77,S.500,7729612,1,7704,353042,
77,S.500,7729611,1,7703,353042,
77,S.500,7729610,1,7738,353042,
77,S.500,7729609,1,7702,353042,
77,S.500,7729608,1,7701,353042,
77,S.500,7729607,1,7737,353042,
77,S.500,7729606,1,7736,353042,
77,S.500,7729605,1,7705,353042,
77,S.500,7729604,1,7734,353042,
77,S.500,7729603,1,7735,353042,
77,S.500,7729602,1,7704,353042,
77,S.500,7729601,1,7703,353042,
77,S.500,7729600,1,7738,353042,
77,S.500,7729599,1,7702,353042,
77,S.500,7729598,1,7701,353042,
77,S.500,7729597,1,7737,353042,
77,S.500,7729596,1,7736,353042,
77,S.500,7729595,1,7734,353042,
77,S.500,7729594,1,7735,353042,
77,S.500,7729593,1,7703,353042,
77,S.500,7729592,1,7702,353042,
77,S.500,7729591,1,7701,353042,
77,S.500,7729590,1,7736,353042,
77,S.500,7729589,1,7734,353042,
77,S.500,7729588,1,7735,353043,
75,S.500,7729042,1,7508,353031,
75,S.500,7729041,1,7509,353028,
33,S.500,7723723,0,3306,352831,
33,S.500,7723722,0,3305,352831,
33,S.500,7723721,0,3307,352831,
33,S.500,7723720,0,3309,352831,
33,S.500,7723719,0,3303,352831,
33,S.500,7723718,0,3304,352831,
33,S.500,7723717,0,3309,352831,
33,S.500,7723716,0,3302,352831,
33,S.500,7723715,0,3307,352831,
33,S.500,7723714,0,3308,352831,
33,S.500,7723713,0,3303,352831,
33,S.500,7723712,0,3335,352831,
33,S.500,7723711,0,3308,352831,
33,S.500,7723710,0,3306,352831,
33,S.500,7723709,0,3301,352831,
33,S.500,7723708,0,3309,352831,
33,S.500,7723707,0,3302,352831,
33,S.500,7723706,0,3307,352831,
33,S.500,7723705,0,3310,352831,
33,S.500,7723704,0,3334,352831,
33,S.500,7723703,0,3335,352831,
33,S.500,7723702,0,3303,352831,
33,S.500,7723701,0,3308,352831,
33,S.500,7723700,0,3304,352831,
33,S.500,7723699,0,3306,352831,
33,S.500,7723698,0,3301,352831,
33,S.500,7723697,0,3305,352831,
33,S.500,7723696,0,3309,352831,
33,S.500,7723695,0,3302,352831,
33,S.500,7723694,0,3307,352831,
33,S.500,7723693,0,3310,352831,
33,S.500,7723692,0,3334,352831,
33,S.500,7723691,0,3335,352831,
33,S.500,7723690,0,3303,352831,
33,S.500,7723689,0,3308,352831,
33,S.500,7723688,0,3304,352831,
33,S.500,7723687,0,3306,352831,
33,S.500,7723686,0,3301,352831,
33,S.500,7723685,0,3305,352831,
33,S.500,7723684,0,3309,352831,
33,S.500,7723683,0,3302,352831,
22,S.500,7723306,0,2235,352806,
22,S.500,7723305,0,2235,352806,
22,S.500,7723304,0,2235,352806,
22,S.500,7723303,0,2235,352806,
22,S.500,7723302,0,2235,352806,
22,S.500,7723301,0,2235,352806,
22,S.500,7723300,0,2235,352806,
22,S.500,7723299,0,2235,352806,
22,S.500,7723298,0,2235,352805,
22,S.500,7723297,0,2234,352806,
22,S.500,7723296,0,2234,352806,
22,S.500,7723295,0,2234,352806,
22,S.500,7723294,0,2234,352806,
22,S.500,7723293,0,2234,352806,
22,S.500,7723292,0,2234,352806,
14,S.500,7721179,1,1438,352713,
14,S.500,7721178,1,1442,352713,
14,S.500,7721177,1,1438,352713,
14,S.500,7721176,1,1437,352713,
14,S.500,7721175,1,1442,352713,
14,S.500,7721174,1,1438,352713,
14,S.500,7721173,1,1437,352713,
14,S.500,7721172,1,1436,352713,
14,S.500,7721171,1,1442,352713,
14,S.500,7721170,1,1438,352713,
208,S.500,7734894,0,2833,353216,
208,S.500,7734893,0,2832,353216,
208,S.500,7734892,0,2833,353216,
208,S.500,7734891,0,2832,353216,
208,S.500,7734890,0,2833,353216,
208,S.500,7734889,0,2832,353216,
208,S.500,7734888,0,2833,353216,
208,S.500,7734887,0,2832,353216,
208,S.500,7734886,0,2833,353216,
208,S.500,7734885,0,2832,353216,
208,S.500,7734884,0,2833,353216,
208,S.500,7734883,0,2832,353216,
208,S.500,7734882,0,2833,353216,
208,S.500,7734881,0,2832,353216,
208,S.500,7734880,0,2833,353216,
208,S.500,7734879,0,2832,353216,
208,S.500,7734878,0,2833,353216,
208,S.500,7734877,0,2832,353216,
208,S.500,7734876,0,2833,353216,
208,S.500,7734875,0,2832,353216,
208,S.500,7734874,0,2833,353216,
208,S.500,7734873,0,2832,353216,
208,S.500,7734872,0,2833,353216,
208,S.500,7734871,0,2832,353216,
208,S.500,7734870,0,2833,353216,
208,S.500,7734869,0,2832,353216,
208,S.500,7734868,0,2833,353216,
208,S.500,7734867,0,2832,353216,
208,S.500,7734866,0,2833,353216,
208,S.500,7734865,0,2832,353216,
208,S.500,7734864,0,2833,353216,
208,S.500,7734863,0,2832,353216,
208,S.500,7734862,0,2833,353216,
208,S.500,7734861,0,2832,353216,
208,S.500,7734860,0,2833,353216,
208,S.500,7734859,0,2832,353216,
208,S.500,7734858,0,2833,353216,
208,S.500,7734857,0,2832,353216,
208,S.500,7734856,0,2833,353216,
208,S.500,7734855,0,2832,353216,
208,S.500,7734854,0,2833,353216,
208,S.500,7734853,0,2832,353216,
208,S.500,7734852,0,2833,353216,
208,S.500,7734851,0,2832,353216,
208,S.500,7734850,0,2833,353216,
208,S.500,7734849,0,2832,353216,
208,S.500,7734848,0,2833,353216,
208,S.500,7734847,0,2832,353216,
88,S.500,7730481,1,8868,353082,
88,S.500,7730480,1,8867,353082,
88,S.500,7730479,1,8868,353082,
88,S.500,7730478,1,8867,353082,
88,S.500,7730477,1,8868,353082,
88,S.500,7730476,1,8867,353082,
88,S.500,7730475,1,8868,353082,
88,S.500,7730474,1,8867,353082,
88,S.500,7730473,1,8868,353082,
88,S.500,7730472,1,8867,353082,
88,S.500,7730471,1,8868,353082,
88,S.500,7730470,1,8867,353082,
88,S.500,7730469,1,8868,353082,
88,S.500,7730468,1,8867,353082,
88,S.500,7730467,1,8868,353082,
88,S.500,7730466,1,8867,353082,
79,S.500,7729979,0,7935,353056,
79,S.500,7729978,0,5534,353055,
71,S.500,7727592,1,7137,353010,
71,S.500,7727591,1,7138,353011,
71,S.500,7727590,1,7136,353011,
71,S.500,7727589,1,7134,353011,
71,S.500,7727588,1,7137,353011,
71,S.500,7727587,1,7135,353011,
71,S.500,7727586,1,7138,353011,
71,S.500,7727585,1,7136,353011,
71,S.500,7727584,1,7134,353011,
71,S.500,7727583,1,7140,353011,
71,S.500,7727582,1,7137,353011,
71,S.500,7727581,1,7135,353011,
71,S.500,7727580,1,7138,353011,
71,S.500,7727579,1,7139,353011,
71,S.500,7727578,1,7136,353011,
71,S.500,7727577,1,7134,353011,
71,S.500,7727576,1,7140,353011,
71,S.500,7727575,1,7137,353011,
71,S.500,7727574,1,7135,353011,
71,S.500,7727573,1,7138,353011,
71,S.500,7727572,1,7139,353011,
71,S.500,7727571,1,7136,353011,
71,S.500,7727570,1,7134,353011,
71,S.500,7727569,1,7140,353011,
71,S.500,7727568,1,7137,353011,
70,S.500,7727132,0,7001,352998,
70,S.500,7727131,0,7002,352998,
70,S.500,7727130,0,7003,352999,
70,S.500,7727129,0,7001,352998,
70,S.500,7727128,0,7002,352999,
70,S.500,7727127,0,7003,352998,
70,S.500,7727126,0,7001,352999,
70,S.500,7727125,0,7002,352998,
70,S.500,7727124,0,7003,352999,
70,S.500,7727123,0,7006,353004,
70,S.500,7727122,0,7008,353003,
70,S.500,7727121,0,7007,353001,
70,S.500,7727120,0,7005,353003,
70,S.500,7727119,0,7001,353001,
70,S.500,7727118,0,7009,353003,
70,S.500,7727117,0,7002,353001,
70,S.500,7727116,0,7003,353003,
70,S.500,7727115,0,7006,353001,
70,S.500,7727114,0,7008,353003,
70,S.500,7727113,0,7007,353001,
22,S.500,7723291,0,2234,352806,
22,S.500,7723290,0,2234,352806,
22,S.500,7723289,0,2234,352806,
21,S.500,7723177,1,1241,352803,
21,S.500,7723176,1,2138,352802,
21,S.500,7723175,1,2137,352801,
21,S.500,7723174,1,2138,352801,
21,S.500,7723173,1,2137,352801,
21,S.500,7723172,1,2138,352801,
21,S.500,7723171,1,2137,352801,
21,S.500,7723170,1,2138,352801,
21,S.500,7723169,1,2137,352801,
21,S.500,7723168,1,2136,352802,
21,S.500,7723167,1,2138,352801,
21,S.500,7723166,1,2137,352801,
21,S.500,7723165,1,2136,352801,
